Datum;Binnengekomen bij Provider;Doorgeleid naar keuzemenu;Door beller opgehangen in menu;Automatisch behandeld in menu;Thema;Gekozen voor thema incl. doorverbindingen;In de wachtrij;Door beller opgehangen in de wachtrij;Geholpen door medewerker;Gemiddelde wachttijd (s);;
22/06/2022;55554,00;55498,00;11149,00;992,00;TOTAAL;49064,00;35358,00;8310,00;26947,00;748;;
22/06/2022;;;;;PARTICULIEREN;14124,00;9801,00;3327,00;6411,00;1026;;
22/06/2022;;;;;TOESLAGEN;10603,00;7821,00;2285,00;5506,00;1001;;
22/06/2022;;;;;ONDERNEMINGEN;10195,00;4555,00;943,00;3609,00;833;;
22/06/2022;;;;;OVERIG;4878,00;4392,00;535,00;3854,00;587;;
22/06/2022;;;;;INTERMEDIAIRS;3477,00;3059,00;753,00;2304,00;915;;
22/06/2022;;;;;BUITENLAND;3063,00;3031,00;356,00;2675,00;179;;
22/06/2022;;;;;AUTO;2724,00;2699,00;111,00;2588,00;83;;
24/06/2022;51717,00;51670,00;10820,00;991,00;TOTAAL;44244,00;30134,00;7603,00;22468,00;837;;
24/06/2022;;;;;PARTICULIEREN;16060,00;8165,00;2655,00;5481,00;1220;;
24/06/2022;;;;;TOESLAGEN;8491,00;6448,00;2090,00;4338,00;986;;
24/06/2022;;;;;ONDERNEMINGEN;6990,00;4647,00;1018,00;3627,00;730;;
24/06/2022;;;;;OVERIG;3774,00;3440,00;380,00;3055,00;609;;
24/06/2022;;;;;AUTO;3073,00;2522,00;359,00;2161,00;404;;
24/06/2022;;;;;INTERMEDIAIRS;3067,00;2477,00;636,00;1836,00;962;;
24/06/2022;;;;;BUITENLAND;2789,00;2435,00;465,00;1970,00;353;;
27/06/2022;61890,00;61828,00;13305,00;1176,00;TOTAAL;54419,00;40994,00;9686,00;31237,00;735;;
27/06/2022;;;;;PARTICULIEREN;16608,00;9746,00;3258,00;6459,00;988;;
27/06/2022;;;;;TOESLAGEN;10777,00;8441,00;2681,00;5734,00;1046;;
27/06/2022;;;;;ONDERNEMINGEN;9699,00;7112,00;1391,00;5717,00;700;;
27/06/2022;;;;;OVERIG;5525,00;4408,00;431,00;3972,00;554;;
27/06/2022;;;;;AUTO;4303,00;3986,00;522,00;3461,00;381;;
27/06/2022;;;;;BUITENLAND;3970,00;3835,00;654,00;3181,00;288;;
27/06/2022;;;;;INTERMEDIAIRS;3537,00;3466,00;749,00;2713,00;789;;
29/06/2022;48165,00;48086,00;10617,00;1024,00;TOTAAL;42764,00;35320,00;8072,00;27181,00;648;;
29/06/2022;;;;;PARTICULIEREN;13492,00;8650,00;2982,00;5630,00;949;;
29/06/2022;;;;;ONDERNEMINGEN;7894,00;6113,00;1213,00;4899,00;657;;
29/06/2022;;;;;TOESLAGEN;7684,00;7208,00;2126,00;5060,00;878;;
29/06/2022;;;;;OVERIG;4287,00;4229,00;422,00;3806,00;443;;
29/06/2022;;;;;INTERMEDIAIRS;3283,00;3135,00;673,00;2457,00;763;;
29/06/2022;;;;;BUITENLAND;3240,00;3122,00;551,00;2571,00;309;;
29/06/2022;;;;;AUTO;2884,00;2863,00;105,00;2758,00;93;;
30/06/2022;45477,00;45420,00;9644,00;894,00;TOTAAL;41361,00;35672,00;7280,00;28341,00;659;;
30/06/2022;;;;;PARTICULIEREN;12158,00;8663,00;2816,00;5822,00;1076;;
30/06/2022;;;;;ONDERNEMINGEN;8027,00;6719,00;1140,00;5572,00;608;;
30/06/2022;;;;;TOESLAGEN;7561,00;7288,00;1393,00;5883,00;620;;
30/06/2022;;;;;OVERIG;4120,00;4066,00;473,00;3587,00;646;;
30/06/2022;;;;;INTERMEDIAIRS;3422,00;3207,00;693,00;2513,00;733;;
30/06/2022;;;;;BUITENLAND;3398,00;3062,00;630,00;2432,00;376;;
30/06/2022;;;;;AUTO;2675,00;2667,00;135,00;2532,00;123;;
01/07/2022;40011,00;39963,00;7964,00;812,00;TOTAAL;37020,00;32408,00;7097,00;25259,00;734;;
01/07/2022;;;;;PARTICULIEREN;10706,00;8213,00;2622,00;5555,00;1162;;
01/07/2022;;;;;TOESLAGEN;7726,00;7286,00;1904,00;5372,00;815;;
01/07/2022;;;;;ONDERNEMINGEN;6488,00;5653,00;949,00;4702,00;585;;
01/07/2022;;;;;OVERIG;3628,00;3608,00;333,00;3274,00;733;;
01/07/2022;;;;;BUITENLAND;3199,00;2573,00;618,00;1955,00;473;;
01/07/2022;;;;;AUTO;2649,00;2629,00;102,00;2527,00;75;;
01/07/2022;;;;;INTERMEDIAIRS;2624,00;2446,00;569,00;1874,00;777;;
04/07/2022;47722,00;47670,00;9378,00;1060,00;TOTAAL;44050,00;38811,00;9172,00;29585,00;733;;
04/07/2022;;;;;PARTICULIEREN;12996,00;10452,00;3489,00;6933,00;1193;;
04/07/2022;;;;;TOESLAGEN;8755,00;8346,00;2490,00;5841,00;895;;
04/07/2022;;;;;ONDERNEMINGEN;7674,00;6352,00;1191,00;5157,00;668;;
04/07/2022;;;;;OVERIG;4589,00;4583,00;388,00;4191,00;424;;
04/07/2022;;;;;BUITENLAND;4014,00;3098,00;925,00;2173,00;471;;
04/07/2022;;;;;AUTO;3122,00;3110,00;156,00;2954,00;123;;
04/07/2022;;;;;INTERMEDIAIRS;2900,00;2870,00;533,00;2336,00;673;;
05/07/2022;40285,00;40238,00;7402,00;859,00;TOTAAL;38562,00;36006,00;7682,00;28287,00;610;;
05/07/2022;;;;;PARTICULIEREN;10557,00;9954,00;2896,00;7033,00;940;;
05/07/2022;;;;;TOESLAGEN;7626,00;7333,00;2057,00;5268,00;763;;
05/07/2022;;;;;ONDERNEMINGEN;6706,00;5810,00;1186,00;4621,00;656;;
05/07/2022;;;;;OVERIG;4228,00;4226,00;175,00;4051,00;269;;
05/07/2022;;;;;BUITENLAND;3423,00;2804,00;816,00;1988,00;452;;
05/07/2022;;;;;INTERMEDIAIRS;3357,00;3299,00;392,00;2907,00;428;;
05/07/2022;;;;;AUTO;2665,00;2580,00;160,00;2419,00;152;;
06/07/2022;41883,00;41796,00;7536,00;821,00;TOTAAL;39124,00;32864,00;7371,00;25450,00;594;;
06/07/2022;;;;;PARTICULIEREN;11893,00;8716,00;2919,00;5769,00;955;;
06/07/2022;;;;;TOESLAGEN;8207,00;7904,00;2096,00;5801,00;744;;
06/07/2022;;;;;ONDERNEMINGEN;6191,00;4387,00;996,00;3386,00;646;;
06/07/2022;;;;;OVERIG;3941,00;3932,00;310,00;3619,00;372;;
06/07/2022;;;;;BUITENLAND;3324,00;2483,00;703,00;1780,00;461;;
06/07/2022;;;;;INTERMEDIAIRS;2870,00;2837,00;128,00;2709,00;163;;
06/07/2022;;;;;AUTO;2698,00;2605,00;219,00;2386,00;211;;
07/07/2022;38590,00;38557,00;7054,00;766,00;TOTAAL;36894,00;32716,00;6149,00;26505,00;524;;
07/07/2022;;;;;PARTICULIEREN;10543,00;8119,00;2855,00;5229,00;1009;;
07/07/2022;;;;;TOESLAGEN;8196,00;7496,00;1592,00;5888,00;633;;
07/07/2022;;;;;ONDERNEMINGEN;6022,00;5483,00;704,00;4775,00;440;;
07/07/2022;;;;;OVERIG;4126,00;3908,00;369,00;3533,00;440;;
07/07/2022;;;;;INTERMEDIAIRS;2879,00;2850,00;121,00;2729,00;136;;
07/07/2022;;;;;BUITENLAND;2719,00;2522,00;368,00;2154,00;240;;
07/07/2022;;;;;AUTO;2409,00;2338,00;140,00;2197,00;150;;
08/07/2022;31170,00;31139,00;6080,00;617,00;TOTAAL;30217,00;29328,00;5431,00;23839,00;575;;
08/07/2022;;;;;PARTICULIEREN;7936,00;7620,00;2354,00;5228,00;1030;;
08/07/2022;;;;;TOESLAGEN;6578,00;6544,00;1382,00;5147,00;629;;
08/07/2022;;;;;ONDERNEMINGEN;4949,00;4661,00;739,00;3920,00;545;;
08/07/2022;;;;;OVERIG;3665,00;3615,00;402,00;3212,00;575;;
08/07/2022;;;;;INTERMEDIAIRS;2468,00;2415,00;87,00;2328,00;136;;
08/07/2022;;;;;AUTO;2434,00;2325,00;167,00;2156,00;161;;
08/07/2022;;;;;BUITENLAND;2187,00;2148,00;300,00;1848,00;244;;
11/07/2022;43418,00;43381,00;6727,00;950,00;TOTAAL;43299,00;37490,00;6142,00;31312,00;506;;
11/07/2022;;;;;PARTICULIEREN;13203,00;8280,00;2431,00;5837,00;956;;
11/07/2022;;;;;TOESLAGEN;9531,00;9091,00;1849,00;7227,00;612;;
11/07/2022;;;;;ONDERNEMINGEN;6471,00;6287,00;789,00;5496,00;469;;
11/07/2022;;;;;OVERIG;5034,00;4838,00;516,00;4315,00;518;;
11/07/2022;;;;;BUITENLAND;3118,00;3060,00;375,00;2685,00;214;;
11/07/2022;;;;;AUTO;3102,00;3100,00;78,00;3022,00;34;;
11/07/2022;;;;;INTERMEDIAIRS;2840,00;2834,00;104,00;2730,00;124;;
12/07/2022;36212,00;36181,00;5330,00;722,00;TOTAAL;37155,00;34869,00;5822,00;28990,00;495;;
12/07/2022;;;;;PARTICULIEREN;10600,00;9060,00;2452,00;6576,00;783;;
12/07/2022;;;;;TOESLAGEN;8564,00;8062,00;1886,00;6160,00;668;;
12/07/2022;;;;;ONDERNEMINGEN;5470,00;5292,00;621,00;4667,00;371;;
12/07/2022;;;;;OVERIG;4475,00;4438,00;412,00;4022,00;607;;
12/07/2022;;;;;INTERMEDIAIRS;2870,00;2861,00;85,00;2775,00;117;;
12/07/2022;;;;;BUITENLAND;2722,00;2703,00;305,00;2398,00;189;;
12/07/2022;;;;;AUTO;2454,00;2453,00;61,00;2392,00;54;;
13/07/2022;36981,00;36940,00;6678,00;753,00;TOTAAL;35385,00;32430,00;6642,00;25731,00;558;;
13/07/2022;;;;;PARTICULIEREN;9519,00;7768,00;2339,00;5405,00;864;;
13/07/2022;;;;;TOESLAGEN;9175,00;8339,00;2519,00;5796,00;844;;
13/07/2022;;;;;ONDERNEMINGEN;5171,00;4918,00;926,00;3987,00;578;;
13/07/2022;;;;;OVERIG;3933,00;3879,00;407,00;3468,00;453;;
13/07/2022;;;;;INTERMEDIAIRS;2659,00;2652,00;76,00;2576,00;146;;
13/07/2022;;;;;BUITENLAND;2561,00;2508,00;333,00;2175,00;219;;
13/07/2022;;;;;AUTO;2367,00;2366,00;42,00;2324,00;34;;
14/07/2022;36594,00;36562,00;5957,00;626,00;TOTAAL;36012,00;32449,00;6167,00;26249,00;553;;
14/07/2022;;;;;PARTICULIEREN;9875,00;8012,00;2335,00;5661,00;868;;
14/07/2022;;;;;TOESLAGEN;8616,00;7859,00;1948,00;5896,00;704;;
14/07/2022;;;;;ONDERNEMINGEN;5813,00;5101,00;971,00;4129,00;553;;
14/07/2022;;;;;OVERIG;4080,00;4072,00;409,00;3662,00;575;;
14/07/2022;;;;;INTERMEDIAIRS;2980,00;2961,00;115,00;2846,00;151;;
14/07/2022;;;;;BUITENLAND;2527,00;2328,00;355,00;1973,00;298;;
14/07/2022;;;;;AUTO;2121,00;2116,00;34,00;2082,00;22;;
15/07/2022;31377,00;31348,00;4677,00;550,00;TOTAAL;31941,00;29849,00;5656,00;24156,00;567;;
15/07/2022;;;;;PARTICULIEREN;9311,00;8116,00;2388,00;5706,00;863;;
15/07/2022;;;;;TOESLAGEN;6661,00;6550,00;1581,00;4958,00;694;;
15/07/2022;;;;;ONDERNEMINGEN;5346,00;4752,00;857,00;3894,00;605;;
15/07/2022;;;;;OVERIG;3680,00;3642,00;311,00;3328,00;583;;
15/07/2022;;;;;INTERMEDIAIRS;2432,00;2401,00;87,00;2314,00;158;;
15/07/2022;;;;;BUITENLAND;2351,00;2234,00;339,00;1895,00;268;;
15/07/2022;;;;;AUTO;2160,00;2154,00;93,00;2061,00;73;;
18/07/2022;41697,00;41631,00;6559,00;799,00;TOTAAL;41212,00;35074,00;6949,00;28076,00;532;;
18/07/2022;;;;;PARTICULIEREN;11180,00;8886,00;2626,00;6239,00;883;;
18/07/2022;;;;;ONDERNEMINGEN;8572,00;5436,00;1277,00;4156,00;561;;
18/07/2022;;;;;TOESLAGEN;8017,00;7723,00;1885,00;5819,00;714;;
18/07/2022;;;;;OVERIG;4233,00;4223,00;266,00;3951,00;352;;
18/07/2022;;;;;BUITENLAND;3469,00;3086,00;689,00;2397,00;416;;
18/07/2022;;;;;INTERMEDIAIRS;2968,00;2960,00;124,00;2836,00;131;;
18/07/2022;;;;;AUTO;2773,00;2760,00;82,00;2678,00;66;;
19/07/2022;33760,00;33732,00;5233,00;546,00;TOTAAL;34357,00;32040,00;5629,00;26366,00;505;;
19/07/2022;;;;;PARTICULIEREN;8469,00;7872,00;1953,00;5899,00;695;;
19/07/2022;;;;;TOESLAGEN;7409,00;6929,00;1594,00;5326,00;659;;
19/07/2022;;;;;ONDERNEMINGEN;6775,00;5642,00;1121,00;4512,00;622;;
19/07/2022;;;;;OVERIG;3909,00;3908,00;338,00;3563,00;496;;
19/07/2022;;;;;INTERMEDIAIRS;2900,00;2896,00;101,00;2795,00;125;;
19/07/2022;;;;;BUITENLAND;2777,00;2695,00;443,00;2252,00;275;;
19/07/2022;;;;;AUTO;2118,00;2098,00;79,00;2019,00;85;;
20/07/2022;49146,00;49109,00;9299,00;777,00;TOTAAL;45456,00;33397,00;6997,00;26342,00;623;;
20/07/2022;;;;;TOESLAGEN;15109,00;9112,00;2436,00;6658,00;956;;
20/07/2022;;;;;PARTICULIEREN;10674,00;7455,00;2264,00;5156,00;944;;
20/07/2022;;;;;ONDERNEMINGEN;7271,00;5046,00;1156,00;3886,00;610;;
20/07/2022;;;;;OVERIG;4140,00;4136,00;286,00;3849,00;354;;
20/07/2022;;;;;BUITENLAND;3018,00;2404,00;669,00;1735,00;535;;
20/07/2022;;;;;INTERMEDIAIRS;2932,00;2932,00;105,00;2827,00;138;;
20/07/2022;;;;;AUTO;2312,00;2312,00;81,00;2231,00;61;;
21/07/2022;47274,00;47216,00;8783,00;728,00;TOTAAL;43500,00;31761,00;6611,00;25090,00;647;;
21/07/2022;;;;;TOESLAGEN;12160,00;7912,00;2186,00;5703,00;988;;
21/07/2022;;;;;PARTICULIEREN;10751,00;6873,00;2018,00;4828,00;952;;
21/07/2022;;;;;ONDERNEMINGEN;7943,00;5246,00;1119,00;4123,00;548;;
21/07/2022;;;;;OVERIG;3820,00;3559,00;369,00;3184,00;630;;
21/07/2022;;;;;INTERMEDIAIRS;3237,00;3227,00;110,00;3117,00;139;;
21/07/2022;;;;;BUITENLAND;3179,00;2543,00;678,00;1865,00;548;;
21/07/2022;;;;;AUTO;2410,00;2401,00;131,00;2270,00;125;;
22/07/2022;38889,00;38843,00;7561,00;605,00;TOTAAL;36221,00;30355,00;6327,00;23960,00;653;;
22/07/2022;;;;;TOESLAGEN;8896,00;7374,00;1918,00;5432,00;866;;
22/07/2022;;;;;PARTICULIEREN;8825,00;7269,00;2049,00;5190,00;899;;
22/07/2022;;;;;ONDERNEMINGEN;6267,00;4476,00;934,00;3532,00;657;;
22/07/2022;;;;;OVERIG;3599,00;3445,00;328,00;3114,00;606;;
22/07/2022;;;;;BUITENLAND;3112,00;2437,00;723,00;1714,00;604;;
22/07/2022;;;;;AUTO;2761,00;2594,00;278,00;2316,00;291;;
22/07/2022;;;;;INTERMEDIAIRS;2761,00;2760,00;97,00;2662,00;136;;
25/07/2022;52883,00;52827,00;10240,00;894,00;TOTAAL;48335,00;36355,00;7636,00;28629,00;681;;
25/07/2022;;;;;PARTICULIEREN;12373,00;7686,00;2323,00;5331,00;1034;;
25/07/2022;;;;;TOESLAGEN;11268,00;8397,00;2232,00;6133,00;934;;
25/07/2022;;;;;ONDERNEMINGEN;8398,00;6206,00;1180,00;5015,00;676;;
25/07/2022;;;;;OVERIG;4723,00;4030,00;422,00;3603,00;576;;
25/07/2022;;;;;BUITENLAND;4486,00;3378,00;900,00;2478,00;480;;
25/07/2022;;;;;AUTO;3791,00;3364,00;459,00;2895,00;405;;
25/07/2022;;;;;INTERMEDIAIRS;3296,00;3294,00;120,00;3174,00;137;;
26/07/2022;51904,00;51791,00;10007,00;723,00;TOTAAL;47669,00;35657,00;7373,00;28200,00;659;;
26/07/2022;;;;;PARTICULIEREN;13188,00;8270,00;2336,00;5892,00;919;;
26/07/2022;;;;;TOESLAGEN;10036,00;7804,00;2036,00;5740,00;905;;
26/07/2022;;;;;ONDERNEMINGEN;8781,00;6037,00;1231,00;4796,00;617;;
26/07/2022;;;;;BUITENLAND;4182,00;3410,00;816,00;2594,00;395;;
26/07/2022;;;;;AUTO;4027,00;3130,00;409,00;2718,00;411;;
26/07/2022;;;;;OVERIG;4013,00;3576,00;441,00;3134,00;793;;
26/07/2022;;;;;INTERMEDIAIRS;3442,00;3430,00;104,00;3326,00;119;;
27/07/2022;59051,00;58994,00;10645,00;821,00;TOTAAL;53146,00;32604,00;6912,00;25632,00;619;;
27/07/2022;;;;;PARTICULIEREN;17063,00;7703,00;2150,00;5534,00;980;;
27/07/2022;;;;;TOESLAGEN;11686,00;7042,00;1827,00;5187,00;948;;
27/07/2022;;;;;ONDERNEMINGEN;9477,00;4533,00;1217,00;3316,00;425;;
27/07/2022;;;;;AUTO;4196,00;3549,00;462,00;3078,00;365;;
27/07/2022;;;;;BUITENLAND;3984,00;3168,00;779,00;2389,00;425;;
27/07/2022;;;;;OVERIG;3506,00;3379,00;355,00;3020,00;510;;
27/07/2022;;;;;INTERMEDIAIRS;3234,00;3230,00;122,00;3108,00;142;;
28/07/2022;57363,00;57300,00;10360,00;751,00;TOTAAL;51788,00;33483,00;6747,00;26657,00;627;;
28/07/2022;;;;;PARTICULIEREN;16307,00;7755,00;2167,00;5554,00;956;;
28/07/2022;;;;;TOESLAGEN;11905,00;7383,00;1888,00;5468,00;964;;
28/07/2022;;;;;ONDERNEMINGEN;9706,00;5042,00;1264,00;3769,00;611;;
28/07/2022;;;;;INTERMEDIAIRS;3545,00;3533,00;122,00;3411,00;132;;
28/07/2022;;;;;OVERIG;3509,00;3394,00;388,00;3002,00;615;;
28/07/2022;;;;;AUTO;3412,00;3296,00;347,00;2944,00;290;;
28/07/2022;;;;;BUITENLAND;3404,00;3080,00;571,00;2509,00;272;;
29/07/2022;48130,00;48088,00;8390,00;687,00;TOTAAL;44216,00;30367,00;6232,00;24063,00;677;;
29/07/2022;;;;;PARTICULIEREN;12830,00;7299,00;2164,00;5105,00;953;;
29/07/2022;;;;;TOESLAGEN;9682,00;6469,00;1651,00;4792,00;896;;
29/07/2022;;;;;ONDERNEMINGEN;8648,00;5493,00;1031,00;4454,00;758;;
29/07/2022;;;;;BUITENLAND;3596,00;2289,00;569,00;1720,00;441;;
29/07/2022;;;;;OVERIG;3380,00;3217,00;366,00;2845,00;646;;
29/07/2022;;;;;AUTO;3287,00;2817,00;351,00;2464,00;327;;
29/07/2022;;;;;INTERMEDIAIRS;2793,00;2783,00;100,00;2683,00;130;;
01/08/2022;52583,00;52530,00;9544,00;957,00;TOTAAL;50063,00;33018,00;6796,00;26151,00;696;;
01/08/2022;;;;;PARTICULIEREN;15628,00;6806,00;2031,00;4750,00;1091;;
01/08/2022;;;;;TOESLAGEN;11430,00;7585,00;2062,00;5494,00;1030;;
01/08/2022;;;;;ONDERNEMINGEN;8204,00;6656,00;1116,00;5535,00;605;;
01/08/2022;;;;;OVERIG;4406,00;3279,00;303,00;2971,00;504;;
01/08/2022;;;;;BUITENLAND;3947,00;3091,00;796,00;2295,00;461;;
01/08/2022;;;;;AUTO;3863,00;3054,00;395,00;2652,00;411;;
01/08/2022;;;;;INTERMEDIAIRS;2585,00;2547,00;93,00;2454,00;149;;
02/08/2022;42434,00;42399,00;7999,00;683,00;TOTAAL;39546,00;31983,00;5906,00;25992,00;609;;
02/08/2022;;;;;PARTICULIEREN;10688,00;7593,00;2193,00;5359,00;959;;
02/08/2022;;;;;TOESLAGEN;9864,00;6955,00;1767,00;5154,00;954;;
02/08/2022;;;;;ONDERNEMINGEN;6146,00;5630,00;875,00;4754,00;515;;
02/08/2022;;;;;OVERIG;4089,00;3480,00;397,00;3079,00;587;;
02/08/2022;;;;;BUITENLAND;3095,00;3074,00;278,00;2796,00;133;;
02/08/2022;;;;;AUTO;2993,00;2628,00;297,00;2327,00;311;;
02/08/2022;;;;;INTERMEDIAIRS;2671,00;2623,00;99,00;2523,00;172;;
03/08/2022;41294,00;41265,00;7969,00;686,00;TOTAAL;38023,00;29985,00;5749,00;24143,00;636;;
03/08/2022;;;;;TOESLAGEN;10924,00;6721,00;1733,00;4957,00;888;;
03/08/2022;;;;;PARTICULIEREN;9985,00;7555,00;2142,00;5379,00;971;;
03/08/2022;;;;;ONDERNEMINGEN;5652,00;4561,00;791,00;3759,00;612;;
03/08/2022;;;;;OVERIG;3724,00;3545,00;366,00;3166,00;608;;
03/08/2022;;;;;BUITENLAND;2751,00;2700,00;413,00;2287,00;252;;
03/08/2022;;;;;AUTO;2638,00;2557,00;229,00;2324,00;245;;
03/08/2022;;;;;INTERMEDIAIRS;2349,00;2346,00;75,00;2271,00;159;;
04/08/2022;40038,00;39992,00;7864,00;625,00;TOTAAL;36747,00;29502,00;5767,00;23622,00;665;;
04/08/2022;;;;;TOESLAGEN;10007,00;6690,00;1804,00;4838,00;975;;
04/08/2022;;;;;PARTICULIEREN;9627,00;7137,00;2060,00;5028,00;1001;;
04/08/2022;;;;;ONDERNEMINGEN;6151,00;5208,00;833,00;4368,00;516;;
04/08/2022;;;;;OVERIG;3410,00;3187,00;371,00;2814,00;754;;
04/08/2022;;;;;BUITENLAND;2602,00;2491,00;347,00;2144,00;234;;
04/08/2022;;;;;INTERMEDIAIRS;2520,00;2486,00;136,00;2350,00;209;;
04/08/2022;;;;;AUTO;2430,00;2303,00;216,00;2080,00;286;;
05/08/2022;35870,00;35748,00;5720,00;599,00;TOTAAL;33653,00;24586,00;4782,00;19191,00;639;;
05/08/2022;;;;;PARTICULIEREN;8916,00;6088,00;1777,00;4094,00;994;;
05/08/2022;;;;;TOESLAGEN;8694,00;5715,00;1460,00;4068,00;954;;
05/08/2022;;;;;ONDERNEMINGEN;5497,00;4016,00;560,00;3377,00;432;;
05/08/2022;;;;;OVERIG;3066,00;2588,00;301,00;2239,00;697;;
05/08/2022;;;;;AUTO;2740,00;2309,00;225,00;2009,00;226;;
05/08/2022;;;;;BUITENLAND;2618,00;2027,00;362,00;1665,00;274;;
05/08/2022;;;;;INTERMEDIAIRS;2122,00;1843,00;97,00;1739,00;218;;
08/08/2022;39667,00;39615,00;7920,00;719,00;TOTAAL;37038,00;31956,00;5920,00;25918,00;640;;
08/08/2022;;;;;PARTICULIEREN;9550,00;7276,00;2196,00;5019,00;1052;;
08/08/2022;;;;;TOESLAGEN;9090,00;7296,00;1950,00;5316,00;997;;
08/08/2022;;;;;ONDERNEMINGEN;5665,00;5574,00;463,00;5102,00;379;;
08/08/2022;;;;;OVERIG;3997,00;3616,00;417,00;3196,00;716;;
08/08/2022;;;;;BUITENLAND;3592,00;3162,00;560,00;2602,00;313;;
08/08/2022;;;;;AUTO;2893,00;2789,00;259,00;2515,00;252;;
08/08/2022;;;;;INTERMEDIAIRS;2251,00;2243,00;75,00;2168,00;152;;
09/08/2022;31266,00;31241,00;5726,00;592,00;TOTAAL;30967,00;29178,00;4839,00;24252,00;494;;
09/08/2022;;;;;TOESLAGEN;7626,00;6896,00;1697,00;5166,00;793;;
09/08/2022;;;;;PARTICULIEREN;7603,00;6826,00;1957,00;4832,00;892;;
09/08/2022;;;;;ONDERNEMINGEN;4632,00;4617,00;182,00;4435,00;130;;
09/08/2022;;;;;OVERIG;3767,00;3688,00;298,00;3378,00;481;;
09/08/2022;;;;;BUITENLAND;2917,00;2803,00;461,00;2342,00;282;;
09/08/2022;;;;;AUTO;2241,00;2182,00;173,00;2004,00;229;;
09/08/2022;;;;;INTERMEDIAIRS;2181,00;2166,00;71,00;2095,00;121;;
10/08/2022;27705,00;27671,00;4529,00;581,00;TOTAAL;28292,00;27303,00;4410,00;22831,00;465;;
10/08/2022;;;;;PARTICULIEREN;7111,00;6648,00;1898,00;4718,00;848;;
10/08/2022;;;;;TOESLAGEN;6733,00;6353,00;1474,00;4859,00;724;;
10/08/2022;;;;;ONDERNEMINGEN;4337,00;4329,00;187,00;4140,00;176;;
10/08/2022;;;;;OVERIG;3392,00;3347,00;313,00;3026,00;426;;
10/08/2022;;;;;BUITENLAND;2573,00;2493,00;351,00;2142,00;245;;
10/08/2022;;;;;AUTO;2201,00;2191,00;129,00;2062,00;153;;
10/08/2022;;;;;INTERMEDIAIRS;1945,00;1942,00;58,00;1884,00;125;;
11/08/2022;27111,00;27080,00;4044,00;555,00;TOTAAL;28371,00;27161,00;4321,00;22794,00;440;;
11/08/2022;;;;;TOESLAGEN;7227,00;6766,00;1602,00;5149,00;705;;
11/08/2022;;;;;PARTICULIEREN;6737,00;6454,00;1676,00;4750,00;704;;
11/08/2022;;;;;ONDERNEMINGEN;4101,00;4093,00;78,00;4015,00;66;;
11/08/2022;;;;;OVERIG;3421,00;3249,00;319,00;2927,00;527;;
11/08/2022;;;;;BUITENLAND;2683,00;2424,00;502,00;1922,00;438;;
11/08/2022;;;;;INTERMEDIAIRS;2140,00;2119,00;54,00;2065,00;101;;
11/08/2022;;;;;AUTO;2062,00;2056,00;90,00;1966,00;95;;
12/08/2022;22360,00;22332,00;3082,00;442,00;TOTAAL;24374,00;24123,00;2766,00;21314,00;332;;
12/08/2022;;;;;TOESLAGEN;6073,00;5970,00;1100,00;4851,00;544;;
12/08/2022;;;;;PARTICULIEREN;5933,00;5914,00;1061,00;4833,00;497;;
12/08/2022;;;;;ONDERNEMINGEN;3551,00;3551,00;29,00;3522,00;22;;
12/08/2022;;;;;OVERIG;3167,00;3044,00;327,00;2713,00;556;;
12/08/2022;;;;;BUITENLAND;2180,00;2180,00;182,00;1998,00;156;;
12/08/2022;;;;;AUTO;1958,00;1958,00;43,00;1915,00;18;;
12/08/2022;;;;;INTERMEDIAIRS;1512,00;1506,00;24,00;1482,00;66;;
15/08/2022;34029,00;33992,00;6959,00;611,00;TOTAAL;33110,00;30794,00;5072,00;25646,00;517;;
15/08/2022;;;;;PARTICULIEREN;8400,00;7406,00;2061,00;5324,00;926;;
15/08/2022;;;;;TOESLAGEN;8180,00;7569,00;1909,00;5617,00;847;;
15/08/2022;;;;;ONDERNEMINGEN;4998,00;4848,00;215,00;4633,00;166;;
15/08/2022;;;;;OVERIG;3998,00;3762,00;329,00;3427,00;471;;
15/08/2022;;;;;AUTO;2915,00;2593,00;326,00;2261,00;327;;
15/08/2022;;;;;BUITENLAND;2563,00;2563,00;164,00;2399,00;105;;
15/08/2022;;;;;INTERMEDIAIRS;2056,00;2053,00;68,00;1985,00;101;;
16/08/2022;26862,00;26812,00;3804,00;475,00;TOTAAL;29103,00;28933,00;3662,00;25214,00;367;;
16/08/2022;;;;;TOESLAGEN;7140,00;7100,00;1446,00;5628,00;589;;
16/08/2022;;;;;PARTICULIEREN;7023,00;6988,00;1438,00;5521,00;594;;
16/08/2022;;;;;ONDERNEMINGEN;4431,00;4429,00;55,00;4374,00;49;;
16/08/2022;;;;;OVERIG;3741,00;3713,00;373,00;3338,00;507;;
16/08/2022;;;;;BUITENLAND;2342,00;2342,00;127,00;2215,00;82;;
16/08/2022;;;;;AUTO;2219,00;2175,00;157,00;2018,00;197;;
16/08/2022;;;;;INTERMEDIAIRS;2207,00;2186,00;66,00;2120,00;84;;
17/08/2022;29780,00;29732,00;4891,00;541,00;TOTAAL;30231,00;27546,00;4292,00;23180,00;419;;
17/08/2022;;;;;TOESLAGEN;8053,00;6626,00;1526,00;5074,00;718;;
17/08/2022;;;;;PARTICULIEREN;7230,00;6392,00;1679,00;4674,00;732;;
